epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,779.052,0.40801,0.81062,1.40272,0.69223,0.61424,0.60396,0.29168,0.39431,0.78739,1.54915,0.000990365,0.000990365,0.000990365
43,797.52,0.39205,0.78253,1.37898,0.64493,0.68857,0.61847,0.27435,0.41295,0.801,1.61897,0.000973861,0.000973861,0.000973861
44,814.957,0.37396,0.77698,1.34845,0.72914,0.71357,0.67893,0.32717,0.38356,0.75665,1.49605,0.000957358,0.000957358,0.000957358
45,833.396,0.38915,0.77349,1.37901,0.71366,0.74988,0.67376,0.34316,0.38259,0.77031,1.48808,0.000940855,0.000940855,0.000940855
46,851.462,0.40155,0.7814,1.39885,0.76391,0.63376,0.64237,0.32682,0.37992,0.8141,1.48496,0.000924352,0.000924352,0.000924352
47,869.734,0.3832,0.76631,1.36214,0.57256,0.66442,0.5796,0.30217,0.45156,0.88041,1.79155,0.000907848,0.000907848,0.000907848
48,888.834,0.38923,0.78899,1.37944,0.65729,0.57327,0.54608,0.25061,0.41122,0.84391,1.61667,0.000891345,0.000891345,0.000891345
49,906.939,0.38373,0.76874,1.35413,0.70534,0.70436,0.70045,0.34786,0.37078,0.73966,1.47614,0.000874842,0.000874842,0.000874842
50,925.357,0.37747,0.75509,1.35878,0.79812,0.61033,0.66486,0.34566,0.38383,0.79052,1.5108,0.000858338,0.000858338,0.000858338
51,944.645,0.38438,0.76831,1.36503,0.68927,0.63805,0.61027,0.27225,0.39888,0.83557,1.56581,0.000841835,0.000841835,0.000841835
52,962.854,0.36656,0.75126,1.32841,0.62437,0.68494,0.62113,0.32121,0.39269,0.80387,1.54601,0.000825332,0.000825332,0.000825332
53,980.515,0.38325,0.76225,1.3579,0.71923,0.62581,0.66507,0.33689,0.35909,0.75162,1.46616,0.000808828,0.000808828,0.000808828
54,1000.15,0.38554,0.74843,1.35281,0.66802,0.66099,0.62977,0.30991,0.39765,0.80973,1.60512,0.000792325,0.000792325,0.000792325
55,1017.91,0.37917,0.7628,1.35193,0.6607,0.64959,0.62909,0.29866,0.40272,0.79464,1.57378,0.000775822,0.000775822,0.000775822
56,1035.87,0.368,0.73635,1.32811,0.7217,0.68483,0.6656,0.3291,0.3545,0.76094,1.41759,0.000759318,0.000759318,0.000759318
57,1054.82,0.36854,0.7403,1.33329,0.74173,0.6964,0.67536,0.35227,0.35469,0.7424,1.42617,0.000742815,0.000742815,0.000742815
58,1072.28,0.35666,0.72445,1.31458,0.76572,0.66616,0.67609,0.36321,0.371,0.76084,1.49359,0.000726312,0.000726312,0.000726312
59,1090.09,0.36793,0.73626,1.32822,0.71479,0.6697,0.66977,0.31839,0.36091,0.78196,1.44539,0.000709809,0.000709809,0.000709809
60,1108.71,0.36504,0.73081,1.32352,0.71454,0.70114,0.66538,0.35774,0.3588,0.75701,1.44938,0.000693305,0.000693305,0.000693305
61,1126.8,0.37249,0.72874,1.3274,0.78972,0.64664,0.64394,0.36153,0.38228,0.76695,1.52327,0.000676802,0.000676802,0.000676802
62,1144.19,0.35025,0.72113,1.30397,0.74599,0.70713,0.69032,0.3676,0.35989,0.75355,1.4602,0.000660299,0.000660299,0.000660299
63,1162.85,0.35918,0.70756,1.31489,0.73609,0.66425,0.67765,0.34949,0.36323,0.74759,1.48793,0.000643795,0.000643795,0.000643795
64,1181.16,0.36132,0.70673,1.31695,0.77584,0.71028,0.70787,0.35892,0.37292,0.73639,1.50037,0.000627292,0.000627292,0.000627292
65,1199.77,0.34663,0.71032,1.29751,0.69837,0.63376,0.66509,0.33579,0.38126,0.7638,1.52448,0.000610789,0.000610789,0.000610789
66,1219.11,0.35433,0.71007,1.30817,0.7285,0.69242,0.64542,0.32947,0.39829,0.76727,1.57883,0.000594286,0.000594286,0.000594286
67,1237.35,0.35661,0.70392,1.3011,0.68317,0.69426,0.63093,0.33378,0.37293,0.79072,1.50786,0.000577782,0.000577782,0.000577782
68,1255.46,0.33561,0.68965,1.27621,0.70161,0.69232,0.65815,0.32461,0.40736,0.79333,1.5982,0.000561279,0.000561279,0.000561279
69,1274.77,0.35806,0.70739,1.30154,0.68669,0.70948,0.66119,0.32955,0.3917,0.7933,1.56755,0.000544776,0.000544776,0.000544776
70,1292.3,0.35285,0.71143,1.29354,0.75659,0.73183,0.71616,0.36156,0.36109,0.73038,1.46804,0.000528272,0.000528272,0.000528272
71,1310.01,0.34422,0.68916,1.27675,0.71213,0.71586,0.65607,0.35775,0.38244,0.75982,1.54514,0.000511769,0.000511769,0.000511769
72,1328.81,0.34382,0.68324,1.27795,0.74245,0.65972,0.66195,0.37008,0.36061,0.7536,1.46967,0.000495266,0.000495266,0.000495266
73,1347.25,0.32633,0.6676,1.26667,0.72254,0.73613,0.70702,0.3342,0.37465,0.73312,1.49449,0.000478762,0.000478762,0.000478762
74,1365.1,0.33767,0.67945,1.26999,0.68411,0.79573,0.71457,0.38748,0.34192,0.68726,1.41605,0.000462259,0.000462259,0.000462259
75,1384.54,0.33318,0.67557,1.26267,0.6988,0.68138,0.65944,0.35388,0.36075,0.75767,1.48288,0.000445756,0.000445756,0.000445756
76,1402.37,0.32705,0.6613,1.25282,0.68304,0.68373,0.64043,0.35342,0.38754,0.81914,1.57995,0.000429253,0.000429253,0.000429253
77,1419.79,0.33151,0.67267,1.26825,0.6933,0.68714,0.655,0.34812,0.39663,0.82443,1.63543,0.000412749,0.000412749,0.000412749
78,1439.84,0.33403,0.67362,1.26262,0.68794,0.74215,0.67659,0.34761,0.3547,0.73281,1.46224,0.000396246,0.000396246,0.000396246
79,1457.53,0.32782,0.66866,1.25457,0.69169,0.66977,0.6678,0.36395,0.37289,0.77506,1.53054,0.000379743,0.000379743,0.000379743
80,1475.51,0.32752,0.65401,1.24812,0.74173,0.76783,0.68767,0.37014,0.36436,0.74938,1.49813,0.000363239,0.000363239,0.000363239
81,1495.06,0.32825,0.66118,1.24656,0.72371,0.70422,0.67056,0.37308,0.36252,0.74129,1.48054,0.000346736,0.000346736,0.000346736
