epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
68,6773.24,1.5069,1.20998,1.49274,0.67211,0.55661,0.609,0.29183,2.02632,1.32591,1.95692,0.00111414,0.00111414,0.00111414
69,6871.09,1.50574,1.187,1.49956,0.59952,0.59873,0.59784,0.29203,2.06748,1.3589,1.97524,0.00110589,0.00110589,0.00110589
70,6968.92,1.50763,1.21198,1.47243,0.53175,0.65322,0.5487,0.25908,2.16816,1.39966,2.0849,0.00109764,0.00109764,0.00109764
71,7066.58,1.48946,1.19184,1.47357,0.64763,0.56019,0.589,0.2891,2.06694,1.36673,1.99826,0.00108938,0.00108938,0.00108938
72,7164.7,1.49575,1.20936,1.4836,0.57966,0.67865,0.63751,0.29903,2.0592,1.28663,1.95496,0.00108113,0.00108113,0.00108113
73,7262.36,1.47564,1.20711,1.46608,0.703,0.57112,0.64816,0.33586,1.95135,1.28063,1.88447,0.00107288,0.00107288,0.00107288
74,7360.34,1.48835,1.19266,1.48531,0.61991,0.67287,0.64582,0.32929,1.80591,1.25643,1.77627,0.00106463,0.00106463,0.00106463
75,7458.05,1.48702,1.19718,1.47874,0.58754,0.63805,0.64246,0.30699,2.07497,1.27,2.04677,0.00105638,0.00105638,0.00105638
76,7556.02,1.47069,1.16054,1.45015,0.50592,0.7086,0.60899,0.29324,1.99841,1.36202,1.96702,0.00104813,0.00104813,0.00104813
77,7653.81,1.47487,1.15585,1.45923,0.60901,0.67239,0.65324,0.34308,1.88861,1.31521,1.79527,0.00103987,0.00103987,0.00103987
78,7751.66,1.47309,1.18624,1.47231,0.60676,0.64294,0.64586,0.34202,2.08726,1.44336,1.9938,0.00103162,0.00103162,0.00103162
79,7849.79,1.46666,1.16789,1.45648,0.76866,0.60995,0.66855,0.34435,2.04067,1.30112,1.97957,0.00102337,0.00102337,0.00102337
80,7947.64,1.459,1.14342,1.46646,0.59581,0.59462,0.59233,0.29206,2.14709,1.29504,2.07478,0.00101512,0.00101512,0.00101512
81,8045.71,1.45253,1.15263,1.44681,0.64315,0.63095,0.63775,0.31982,2.05882,1.28495,1.99473,0.00100687,0.00100687,0.00100687
82,8143.88,1.44514,1.12783,1.4443,0.68229,0.55375,0.61748,0.32847,2.0552,1.28368,1.98202,0.000998616,0.000998616,0.000998616
83,8241.74,1.43581,1.12796,1.44776,0.64337,0.59493,0.62129,0.33431,2.03648,1.26569,1.96841,0.000990365,0.000990365,0.000990365
