epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,4426.32,1.54892,1.24764,1.53297,0.64075,0.66186,0.66489,0.32435,1.94392,1.2364,1.88149,0.00144145,0.00144145,0.00144145
43,4530.38,1.52668,1.25827,1.53246,0.59946,0.60623,0.56242,0.30206,1.99348,1.34137,1.92377,0.00143595,0.00143595,0.00143595
44,4634.65,1.51432,1.19614,1.50804,0.61483,0.55705,0.60196,0.30371,2.09243,1.40123,2.04093,0.00143045,0.00143045,0.00143045
45,4738.88,1.49681,1.19811,1.49144,0.73373,0.56781,0.62772,0.3308,1.83919,1.23548,1.75643,0.00142495,0.00142495,0.00142495
46,4842.9,1.51355,1.22713,1.51929,0.62785,0.62518,0.61865,0.32573,1.9544,1.22591,1.88319,0.00141945,0.00141945,0.00141945
47,4947.03,1.51245,1.18666,1.48891,0.72345,0.61842,0.6306,0.33218,1.96583,1.2345,1.85818,0.00141395,0.00141395,0.00141395
48,5051.17,1.49206,1.19425,1.4914,0.58164,0.66616,0.65125,0.34794,1.93951,1.24032,1.8232,0.00140845,0.00140845,0.00140845
49,5155.07,1.49184,1.19494,1.4891,0.67806,0.53658,0.62515,0.34552,1.88603,1.27437,1.80681,0.00140295,0.00140295,0.00140295
50,5259.35,1.48207,1.14634,1.47451,0.64189,0.65737,0.60383,0.31097,2.02132,1.19827,1.94252,0.00139745,0.00139745,0.00139745
51,5363.36,1.49634,1.18553,1.4908,0.63727,0.63628,0.64445,0.36758,1.93138,1.25043,1.84276,0.00139195,0.00139195,0.00139195
52,5467.68,1.4768,1.12565,1.46163,0.69839,0.58829,0.68243,0.3717,1.85066,1.16529,1.77212,0.00138644,0.00138644,0.00138644
53,5571.79,1.49109,1.14456,1.46537,0.70099,0.58206,0.60711,0.29523,2.133,1.27226,2.05273,0.00138094,0.00138094,0.00138094
54,5676.02,1.4785,1.1688,1.47195,0.77017,0.60363,0.69264,0.3996,1.99373,1.11484,1.92498,0.00137544,0.00137544,0.00137544
55,5780.23,1.48458,1.16074,1.47192,0.60879,0.65399,0.65743,0.35151,1.89293,1.18276,1.81256,0.00136994,0.00136994,0.00136994
56,5884.25,1.45894,1.12398,1.4494,0.59766,0.72602,0.68613,0.37111,1.8499,1.25243,1.78213,0.00136444,0.00136444,0.00136444
57,5988.43,1.46799,1.12753,1.45433,0.74037,0.69777,0.70368,0.36869,1.80368,1.17184,1.75383,0.00135894,0.00135894,0.00135894
58,6092.25,1.45987,1.14699,1.46725,0.70833,0.58214,0.66549,0.34395,2.04592,1.27743,1.96483,0.00135344,0.00135344,0.00135344
59,6196.36,1.45959,1.12134,1.44882,0.70886,0.65429,0.67807,0.35315,2.00004,1.26057,1.93086,0.00134794,0.00134794,0.00134794
60,6300.44,1.46369,1.12632,1.45614,0.68859,0.68118,0.70426,0.36804,1.9417,1.11182,1.86063,0.00134244,0.00134244,0.00134244
61,6404.5,1.45005,1.10887,1.45996,0.7974,0.61044,0.69532,0.39351,1.93077,1.09559,1.88696,0.00133693,0.00133693,0.00133693
62,6508.51,1.46184,1.09854,1.44168,0.79311,0.61982,0.68927,0.37839,1.92982,1.30325,1.88749,0.00133143,0.00133143,0.00133143
63,6612.55,1.45639,1.11849,1.45307,0.57455,0.6683,0.65366,0.34436,1.95483,1.27243,1.87453,0.00132593,0.00132593,0.00132593
64,6717.06,1.44882,1.08698,1.44533,0.705,0.66186,0.69163,0.37017,2.00223,1.14866,1.93584,0.00132043,0.00132043,0.00132043
65,6821.03,1.43581,1.07863,1.43143,0.83641,0.63619,0.69515,0.39065,1.89189,1.19604,1.82445,0.00131493,0.00131493,0.00131493
66,6925.2,1.43386,1.10456,1.45526,0.7401,0.67285,0.69954,0.3893,1.72258,1.14726,1.66569,0.00130943,0.00130943,0.00130943
67,7029.27,1.4477,1.15122,1.47499,0.68681,0.70284,0.70546,0.38809,1.85389,1.14303,1.79103,0.00130393,0.00130393,0.00130393
68,7133.47,1.42964,1.09913,1.42445,0.84621,0.65634,0.72371,0.38046,1.99914,1.08304,1.93202,0.00129843,0.00129843,0.00129843
