epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3664.04,1.62986,1.37753,1.74492,0.58722,0.57758,0.52221,0.20244,1.98541,1.48447,1.94902,0.00132868,0.00132868,0.00132868
43,3750.69,1.61619,1.35909,1.73283,0.51699,0.55029,0.47506,0.20128,2.09399,1.44034,2.08001,0.00132043,0.00132043,0.00132043
44,3837.03,1.59171,1.30233,1.69737,0.48359,0.54925,0.48635,0.19852,2.00603,1.37566,2.00247,0.00131218,0.00131218,0.00131218
45,3923.35,1.56237,1.31095,1.67011,0.46763,0.52599,0.42983,0.18658,1.87779,1.31796,1.85225,0.00130393,0.00130393,0.00130393
46,4009.44,1.58435,1.34219,1.70761,0.60448,0.60781,0.56649,0.24028,2.01009,1.29638,1.95381,0.00129568,0.00129568,0.00129568
47,4095.78,1.58699,1.29589,1.66295,0.51273,0.51022,0.48126,0.22216,1.95153,1.26611,1.91661,0.00128742,0.00128742,0.00128742
48,4181.84,1.56021,1.30185,1.66588,0.55936,0.53105,0.48869,0.22267,2.10685,1.26256,2.05645,0.00127917,0.00127917,0.00127917
49,4268.14,1.56094,1.29493,1.67035,0.50701,0.54523,0.5488,0.23196,1.88941,1.34965,1.82993,0.00127092,0.00127092,0.00127092
50,4354.42,1.53854,1.23792,1.64154,0.52475,0.57531,0.51458,0.2304,2.17529,1.23387,2.16129,0.00126267,0.00126267,0.00126267
51,4440.95,1.56503,1.27129,1.65774,0.50304,0.68547,0.53362,0.24923,1.94816,1.37286,1.89418,0.00125442,0.00125442,0.00125442
52,4527.3,1.55054,1.22022,1.64004,0.53924,0.58183,0.54442,0.26353,1.80848,1.30442,1.77965,0.00124617,0.00124617,0.00124617
53,4613.69,1.55533,1.24906,1.63063,0.56799,0.61051,0.54863,0.22998,2.02613,1.28182,1.97454,0.00123791,0.00123791,0.00123791
54,4700.02,1.55618,1.27582,1.64452,0.59695,0.5783,0.57535,0.27574,1.96664,1.19565,1.90089,0.00122966,0.00122966,0.00122966
55,4786.5,1.54578,1.25919,1.64224,0.59074,0.6076,0.5446,0.22611,2.07327,1.29504,2.05156,0.00122141,0.00122141,0.00122141
56,4872.92,1.53191,1.22359,1.61486,0.65021,0.5514,0.54897,0.26051,2.04416,1.24343,1.99755,0.00121316,0.00121316,0.00121316
57,4959.32,1.53116,1.22618,1.6176,0.64814,0.5514,0.56904,0.21824,2.01216,1.39353,1.99828,0.00120491,0.00120491,0.00120491
58,5045.63,1.50552,1.211,1.61789,0.69521,0.54302,0.58876,0.25655,2.08842,1.26905,2.06339,0.00119666,0.00119666,0.00119666
59,5132.05,1.52009,1.20149,1.60474,0.6133,0.56541,0.59623,0.25712,1.96555,1.20696,1.92623,0.0011884,0.0011884,0.0011884
60,5218.27,1.52694,1.21299,1.62222,0.56834,0.72665,0.62731,0.2912,1.9417,1.15468,1.92024,0.00118015,0.00118015,0.00118015
61,5304.51,1.51076,1.19525,1.61337,0.56704,0.70499,0.62567,0.2853,1.97841,1.29566,1.94466,0.0011719,0.0011719,0.0011719
62,5390.76,1.50028,1.16527,1.57807,0.71963,0.58067,0.63009,0.28379,1.96739,1.23356,1.96731,0.00116365,0.00116365,0.00116365
63,5477.2,1.50718,1.18583,1.60349,0.65823,0.6627,0.65741,0.29849,1.91765,1.17966,1.88251,0.0011554,0.0011554,0.0011554
64,5563.77,1.51971,1.17079,1.61124,0.72188,0.52994,0.62694,0.2841,2.02675,1.20669,1.97038,0.00114715,0.00114715,0.00114715
65,5650.03,1.50273,1.14811,1.57867,0.71727,0.528,0.62531,0.30883,2.02368,1.32474,1.95269,0.00113889,0.00113889,0.00113889
66,5736.44,1.48453,1.17864,1.60038,0.70307,0.57981,0.63161,0.29713,1.91845,1.2374,1.87117,0.00113064,0.00113064,0.00113064
67,5822.99,1.49609,1.21091,1.6143,0.6465,0.61304,0.62601,0.2977,2.10482,1.28527,2.05101,0.00112239,0.00112239,0.00112239
68,5909.3,1.4835,1.15679,1.57022,0.71941,0.59687,0.59105,0.27884,2.17849,1.14897,2.13795,0.00111414,0.00111414,0.00111414
69,5995.43,1.47296,1.12815,1.57853,0.7358,0.55883,0.63757,0.29843,1.97408,1.21151,1.95303,0.00110589,0.00110589,0.00110589
70,6081.73,1.50311,1.16589,1.59708,0.5528,0.65318,0.59094,0.2692,2.05664,1.29154,2.02507,0.00109764,0.00109764,0.00109764
71,6168.1,1.46393,1.12994,1.55322,0.64078,0.63214,0.62746,0.30907,2.0293,1.16507,1.99142,0.00108938,0.00108938,0.00108938
72,6254.76,1.46339,1.14541,1.55895,0.7439,0.63233,0.68985,0.3279,2.02522,1.28065,2.01106,0.00108113,0.00108113,0.00108113
73,6341.23,1.46503,1.1119,1.5467,0.69133,0.59969,0.66415,0.30735,2.00695,1.28391,1.97576,0.00107288,0.00107288,0.00107288
74,6427.61,1.45083,1.12302,1.54564,0.6832,0.6636,0.63585,0.31097,1.93898,1.14173,1.88648,0.00106463,0.00106463,0.00106463
75,6514.1,1.45216,1.11212,1.54734,0.69325,0.57566,0.64695,0.31264,2.08961,1.22297,2.04203,0.00105638,0.00105638,0.00105638
76,6600.67,1.4689,1.12744,1.56643,0.74327,0.67189,0.66661,0.28561,1.92814,1.15473,1.89545,0.00104813,0.00104813,0.00104813
77,6687.26,1.44853,1.11662,1.54214,0.57397,0.6917,0.67247,0.33561,1.92838,1.13341,1.84503,0.00103987,0.00103987,0.00103987
78,6773.55,1.43864,1.10303,1.54732,0.71372,0.62293,0.65109,0.32245,2.03555,1.30086,2.02091,0.00103162,0.00103162,0.00103162
79,6859.94,1.43883,1.09111,1.53244,0.66264,0.63464,0.65832,0.3236,1.94274,1.16208,1.90315,0.00102337,0.00102337,0.00102337
80,6946.52,1.42779,1.07484,1.52788,0.69342,0.63555,0.63852,0.30381,2.06338,1.17273,2.03499,0.00101512,0.00101512,0.00101512
81,7032.77,1.44054,1.0885,1.53848,0.61122,0.65009,0.59187,0.27035,2.00882,1.16584,1.94499,0.00100687,0.00100687,0.00100687
82,7119.35,1.44132,1.10402,1.53762,0.64837,0.59687,0.62857,0.3134,2.11526,1.12219,2.06555,0.000998616,0.000998616,0.000998616
83,7205.7,1.42256,1.07954,1.51942,0.5955,0.60423,0.57967,0.26868,2.18631,1.26336,2.1835,0.000990365,0.000990365,0.000990365
84,7292.25,1.42577,1.06589,1.5079,0.5487,0.6962,0.63204,0.31536,1.96015,1.2354,1.94412,0.000982113,0.000982113,0.000982113
85,7378.48,1.41105,1.09924,1.52848,0.76001,0.63121,0.71982,0.36986,1.81867,1.05612,1.77439,0.000973861,0.000973861,0.000973861
86,7464.94,1.43598,1.07926,1.52902,0.58643,0.70928,0.64164,0.31385,2.03971,1.15356,1.99123,0.00096561,0.00096561,0.00096561
87,7551.34,1.41148,1.04289,1.49672,0.63919,0.67689,0.66111,0.31512,2.06946,1.14481,2.01738,0.000957358,0.000957358,0.000957358
88,7637.79,1.42502,1.0512,1.50784,0.70008,0.64028,0.6705,0.32723,2.01827,1.23218,1.99728,0.000949106,0.000949106,0.000949106
89,7724.25,1.41292,1.05558,1.5157,0.69549,0.67474,0.67421,0.32165,2.04399,1.14964,1.99135,0.000940855,0.000940855,0.000940855
90,7810.77,1.41153,1.06066,1.50109,0.71292,0.65762,0.67228,0.32183,2.04124,1.16596,2.02085,0.000932603,0.000932603,0.000932603
91,7897.14,1.43207,1.07232,1.50748,0.68213,0.69191,0.67901,0.33368,1.92969,1.14434,1.91419,0.000924352,0.000924352,0.000924352
92,7983.58,1.39472,1.06533,1.51467,0.65792,0.64429,0.6643,0.32899,2.04799,1.13355,2.02346,0.0009161,0.0009161,0.0009161
93,8070.27,1.38053,1.03038,1.49618,0.66376,0.61439,0.66089,0.3373,1.9883,1.14739,1.96192,0.000907848,0.000907848,0.000907848
94,8156.63,1.40116,1.05844,1.49176,0.66662,0.72859,0.70553,0.36103,1.93584,1.07726,1.88608,0.000899597,0.000899597,0.000899597
95,8243.1,1.42077,1.05315,1.51099,0.6267,0.67354,0.67293,0.33724,1.94907,1.14188,1.90597,0.000891345,0.000891345,0.000891345
96,8329.49,1.39293,1.03457,1.48,0.73584,0.68526,0.7041,0.36743,1.92231,1.09932,1.87217,0.000883093,0.000883093,0.000883093
97,8416.16,1.40538,1.03441,1.49085,0.58948,0.69913,0.63705,0.33149,2.08674,1.15365,2.06161,0.000874842,0.000874842,0.000874842
98,8502.62,1.38872,1.0066,1.47846,0.72703,0.70693,0.67782,0.34342,2.03996,1.03525,2.01198,0.00086659,0.00086659,0.00086659
99,8588.95,1.38608,1.01733,1.47785,0.64873,0.65522,0.65047,0.31048,2.0441,1.15362,1.99107,0.000858338,0.000858338,0.000858338
100,8675.16,1.38281,1.02886,1.48029,0.68359,0.69251,0.65234,0.29659,2.13607,1.15421,2.11035,0.000850087,0.000850087,0.000850087
101,8761.79,1.37683,1.00057,1.46045,0.74002,0.65737,0.68909,0.34178,2.00879,1.06947,1.99835,0.000841835,0.000841835,0.000841835
102,8848.36,1.38307,1.03139,1.48228,0.75729,0.71697,0.70594,0.34019,2.07586,1.06676,2.07239,0.000833583,0.000833583,0.000833583
103,8934.77,1.3828,1.03665,1.48676,0.67775,0.65951,0.66992,0.34803,2.03089,1.13427,2.01119,0.000825332,0.000825332,0.000825332
104,9021.15,1.35349,0.98848,1.4506,0.71595,0.6469,0.65616,0.34426,2.07949,1.11264,2.08652,0.00081708,0.00081708,0.00081708
105,9107.62,1.36711,0.99348,1.46891,0.69252,0.65308,0.66141,0.33741,2.04352,1.10988,2.0218,0.000808828,0.000808828,0.000808828
106,9194.15,1.37156,0.96888,1.45842,0.72148,0.70417,0.67828,0.34596,2.03416,1.09828,1.99234,0.000800577,0.000800577,0.000800577
107,9280.27,1.37819,1.00181,1.47804,0.69657,0.70499,0.68275,0.35535,2.01834,1.06384,2.0046,0.000792325,0.000792325,0.000792325
108,9366.39,1.36143,0.99094,1.45351,0.69957,0.6681,0.67806,0.36292,1.95902,1.09999,1.94805,0.000784073,0.000784073,0.000784073
109,9452.68,1.34983,0.99922,1.4613,0.64085,0.6681,0.66289,0.37067,1.93151,1.14512,1.90528,0.000775822,0.000775822,0.000775822
110,9538.8,1.36028,0.98539,1.45813,0.6185,0.7145,0.67093,0.34991,1.94786,1.15026,1.94848,0.00076757,0.00076757,0.00076757
111,9624.91,1.34147,0.98164,1.43191,0.70572,0.64878,0.65698,0.34352,2.038,1.0999,2.04768,0.000759318,0.000759318,0.000759318
112,9710.93,1.35051,0.97918,1.44181,0.64473,0.73523,0.66484,0.34399,1.97675,1.14282,1.98722,0.000751067,0.000751067,0.000751067
113,9797.21,1.3379,0.95897,1.43363,0.67375,0.70152,0.67124,0.33216,2.12646,1.12872,2.13182,0.000742815,0.000742815,0.000742815
114,9883.39,1.34877,0.97195,1.46008,0.70319,0.7245,0.69292,0.34871,2.08351,1.14869,2.09557,0.000734564,0.000734564,0.000734564
115,9969.69,1.35314,0.97587,1.43388,0.63877,0.68667,0.68235,0.37134,1.97704,1.1136,1.9698,0.000726312,0.000726312,0.000726312
116,10055.8,1.33014,0.94933,1.43034,0.6745,0.72544,0.66854,0.33093,2.05895,1.13565,2.05838,0.00071806,0.00071806,0.00071806
117,10141.9,1.34546,0.97453,1.45127,0.76356,0.6962,0.72736,0.3812,1.93379,1.04829,1.93097,0.000709809,0.000709809,0.000709809
118,10228,1.33239,0.9502,1.44368,0.76283,0.73208,0.7133,0.36238,2.03831,1.03558,2.06401,0.000701557,0.000701557,0.000701557
119,10314.1,1.35002,0.95156,1.43987,0.75835,0.62497,0.66869,0.34037,2.06984,1.10294,2.07123,0.000693305,0.000693305,0.000693305
120,10400.4,1.32651,0.942,1.42995,0.6909,0.72976,0.71496,0.36145,2.02989,1.09865,2.0732,0.000685054,0.000685054,0.000685054
121,10486.6,1.31165,0.92468,1.42011,0.66461,0.7569,0.71165,0.37433,2.01419,1.0587,2.01554,0.000676802,0.000676802,0.000676802
122,10572.7,1.32425,0.96005,1.42764,0.71164,0.69447,0.67342,0.34661,2.06619,1.08412,2.08132,0.00066855,0.00066855,0.00066855
123,10658.7,1.32366,0.96466,1.43637,0.73806,0.64981,0.69586,0.35122,2.01649,1.10652,2.00183,0.000660299,0.000660299,0.000660299
124,10744.8,1.323,0.94117,1.41753,0.66336,0.57971,0.61667,0.34782,2.16441,1.15553,2.20913,0.000652047,0.000652047,0.000652047
125,10831.3,1.32541,0.94049,1.42985,0.68558,0.71309,0.66767,0.33638,2.09898,1.11244,2.08792,0.000643795,0.000643795,0.000643795
126,10917.4,1.3179,0.91972,1.41669,0.7497,0.75207,0.72563,0.36771,2.12434,1.0725,2.15134,0.000635544,0.000635544,0.000635544
127,11003.5,1.32648,0.93304,1.41374,0.75268,0.70877,0.72,0.39288,2.04821,1.04809,2.03699,0.000627292,0.000627292,0.000627292
128,11089.9,1.31985,0.93036,1.42382,0.69138,0.75907,0.7169,0.36635,2.08011,1.05619,2.12863,0.00061904,0.00061904,0.00061904
129,11176.2,1.32078,0.93532,1.42,0.712,0.7236,0.68358,0.3307,2.12925,1.08535,2.16831,0.000610789,0.000610789,0.000610789
130,11262.4,1.30728,0.93099,1.41505,0.71054,0.74435,0.71759,0.37933,1.95405,1.06445,1.97188,0.000602537,0.000602537,0.000602537
131,11348.4,1.31326,0.92239,1.41852,0.71833,0.70487,0.705,0.36058,2.02571,1.04123,2.01544,0.000594286,0.000594286,0.000594286
132,11434.6,1.31207,0.93306,1.4166,0.69631,0.72021,0.70585,0.36677,2.04921,1.08654,2.04744,0.000586034,0.000586034,0.000586034
133,11520.6,1.29992,0.91147,1.41506,0.74041,0.73435,0.70873,0.39045,2.03076,1.07282,2.05045,0.000577782,0.000577782,0.000577782
134,11606.6,1.31071,0.91527,1.40123,0.68703,0.72114,0.72179,0.38977,2.00449,1.07201,2.00409,0.000569531,0.000569531,0.000569531
135,11692.6,1.31329,0.92306,1.41586,0.65466,0.73421,0.70329,0.36805,2.04129,1.14132,2.04608,0.000561279,0.000561279,0.000561279
136,11778.6,1.31425,0.92602,1.40588,0.69042,0.76119,0.71853,0.38322,2.03592,1.0744,2.05003,0.000553027,0.000553027,0.000553027
137,11864.7,1.29647,0.89998,1.40407,0.72071,0.75261,0.72657,0.38775,2.05745,1.04839,2.03495,0.000544776,0.000544776,0.000544776
138,11950.3,1.30941,0.9239,1.40518,0.73973,0.76548,0.73072,0.37927,2.05882,1.06415,2.07519,0.000536524,0.000536524,0.000536524
