epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,12581.3,1.45053,1.01969,1.26339,0.67221,0.68097,0.63853,0.32051,2.11626,1.1017,1.40618,0.00128742,0.00128742,0.00128742
71,12759.6,1.46743,1.04226,1.27554,0.66213,0.61184,0.61755,0.34758,2.12856,1.0602,1.39241,0.00128192,0.00128192,0.00128192
72,12937.6,1.45655,1.03694,1.2673,0.65348,0.61639,0.63031,0.35323,2.17137,1.07546,1.42426,0.00127642,0.00127642,0.00127642
73,13116.1,1.45546,1.04951,1.28331,0.739,0.62283,0.67246,0.37271,1.97609,0.97484,1.30008,0.00127092,0.00127092,0.00127092
74,13294.4,1.4771,1.05984,1.27635,0.69151,0.68967,0.67387,0.38434,2.06813,1.02127,1.35603,0.00126542,0.00126542,0.00126542
75,13473.2,1.43951,1.02797,1.25417,0.70362,0.57818,0.62308,0.33569,2.20197,1.04945,1.43997,0.00125992,0.00125992,0.00125992
76,13651.8,1.4526,1.02443,1.25988,0.65844,0.70069,0.65435,0.36508,2.19711,1.06784,1.4493,0.00125442,0.00125442,0.00125442
77,13830.6,1.43541,1.04399,1.26475,0.784,0.62692,0.67772,0.36954,2.08213,1.01833,1.3593,0.00124892,0.00124892,0.00124892
78,14009,1.44263,1.01838,1.25297,0.69742,0.6964,0.66668,0.37928,2.15015,1.06872,1.40302,0.00124342,0.00124342,0.00124342
79,14187.8,1.43404,1.01147,1.26004,0.68637,0.61639,0.62266,0.35795,2.17082,1.10364,1.40642,0.00123791,0.00123791,0.00123791
80,14366.2,1.43402,1.00636,1.24558,0.69685,0.65837,0.66963,0.36249,2.1527,1.039,1.39173,0.00123241,0.00123241,0.00123241
81,14545.1,1.41981,1.00467,1.24971,0.70672,0.63367,0.65215,0.34261,2.2123,1.10594,1.43638,0.00122691,0.00122691,0.00122691
82,14723.8,1.4105,0.99093,1.24164,0.73285,0.6868,0.66758,0.36829,2.20686,1.15615,1.42801,0.00122141,0.00122141,0.00122141
83,14902.6,1.43352,1.00081,1.25585,0.62972,0.69405,0.65726,0.33897,2.15648,1.09216,1.40378,0.00121591,0.00121591,0.00121591
84,15080.8,1.41675,1.0122,1.23827,0.74324,0.64684,0.67623,0.38051,2.16395,1.06339,1.42182,0.00121041,0.00121041,0.00121041
85,15260.1,1.41054,0.98808,1.24641,0.71545,0.65601,0.66718,0.39354,2.20714,1.08329,1.44702,0.00120491,0.00120491,0.00120491
86,15438.5,1.40786,0.98203,1.23727,0.78974,0.66327,0.71013,0.3985,2.04527,1.03224,1.34986,0.00119941,0.00119941,0.00119941
