epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,812.602,1.65205,0.83031,1.36704,0.72335,0.58871,0.61588,0.29292,2.20648,0.82317,1.559,0.000990365,0.000990365,0.000990365
43,829.507,1.60963,0.79675,1.33992,0.76622,0.58614,0.61684,0.33104,2.19007,0.82098,1.53281,0.000973861,0.000973861,0.000973861
44,846.296,1.59689,0.78718,1.30762,0.71751,0.68308,0.66145,0.3288,2.17169,0.75139,1.50795,0.000957358,0.000957358,0.000957358
45,863.93,1.59231,0.7791,1.32694,0.68994,0.68353,0.63247,0.33691,2.07943,0.76198,1.44673,0.000940855,0.000940855,0.000940855
46,881.008,1.59667,0.79357,1.35744,0.64864,0.70395,0.6344,0.34158,2.15802,0.81247,1.50385,0.000924352,0.000924352,0.000924352
47,897.993,1.60159,0.78819,1.32497,0.61255,0.66797,0.59856,0.32311,2.2286,0.80186,1.55432,0.000907848,0.000907848,0.000907848
48,916.365,1.58672,0.7978,1.32581,0.6207,0.74698,0.64409,0.3372,2.04217,0.73988,1.43264,0.000891345,0.000891345,0.000891345
49,933.681,1.5508,0.78101,1.31532,0.66435,0.66917,0.62674,0.32205,2.07786,0.78676,1.45061,0.000874842,0.000874842,0.000874842
50,950.487,1.5902,0.77006,1.31814,0.7048,0.56254,0.5968,0.30234,2.17781,0.84148,1.52613,0.000858338,0.000858338,0.000858338
51,968.746,1.57917,0.78493,1.32464,0.69572,0.6121,0.60699,0.32694,2.17416,0.78397,1.4979,0.000841835,0.000841835,0.000841835
52,986.023,1.54236,0.75229,1.29685,0.6607,0.71121,0.66953,0.37045,1.98259,0.74218,1.41071,0.000825332,0.000825332,0.000825332
53,1002.92,1.55005,0.76457,1.31284,0.77152,0.65381,0.68623,0.35917,2.03638,0.74482,1.41361,0.000808828,0.000808828,0.000808828
54,1021.29,1.54131,0.75901,1.30253,0.6102,0.67924,0.59432,0.31701,2.10954,0.82001,1.48556,0.000792325,0.000792325,0.000792325
55,1038.24,1.54353,0.77376,1.31199,0.60455,0.60321,0.59653,0.30141,2.27167,0.8285,1.59701,0.000775822,0.000775822,0.000775822
56,1055.18,1.53645,0.75553,1.29009,0.73239,0.80411,0.7698,0.40425,1.73379,0.62625,1.2418,0.000759318,0.000759318,0.000759318
57,1072.8,1.5198,0.74512,1.28733,0.67112,0.69211,0.64313,0.34735,2.05014,0.7331,1.40604,0.000742815,0.000742815,0.000742815
58,1089.65,1.52031,0.7396,1.28984,0.69871,0.68138,0.62454,0.3372,2.0322,0.76973,1.42674,0.000726312,0.000726312,0.000726312
59,1107.46,1.51313,0.744,1.29288,0.65993,0.72685,0.65963,0.36805,1.97143,0.74177,1.38208,0.000709809,0.000709809,0.000709809
60,1125.15,1.49013,0.73691,1.27521,0.6385,0.72001,0.63841,0.34476,1.99242,0.75602,1.40851,0.000693305,0.000693305,0.000693305
61,1141.63,1.50232,0.73629,1.28469,0.63685,0.68567,0.63517,0.361,2.11647,0.81769,1.47037,0.000676802,0.000676802,0.000676802
62,1159.7,1.48627,0.7322,1.26463,0.74581,0.68526,0.68444,0.37379,1.99059,0.74067,1.38404,0.000660299,0.000660299,0.000660299
63,1176.42,1.47761,0.71615,1.27404,0.61945,0.64899,0.58307,0.33962,2.11599,0.79302,1.48613,0.000643795,0.000643795,0.000643795
64,1193.47,1.46931,0.7188,1.27421,0.81441,0.73401,0.71352,0.39289,1.94411,0.70717,1.36007,0.000627292,0.000627292,0.000627292
65,1211.33,1.47201,0.7148,1.25662,0.75957,0.71357,0.67953,0.3737,2.04008,0.72459,1.42877,0.000610789,0.000610789,0.000610789
66,1229.04,1.47238,0.7072,1.2597,0.68303,0.60781,0.62439,0.35004,2.20352,0.78042,1.53885,0.000594286,0.000594286,0.000594286
67,1246.29,1.47098,0.71525,1.2605,0.67322,0.62753,0.62476,0.33557,2.26478,0.85242,1.6691,0.000577782,0.000577782,0.000577782
68,1263.37,1.43034,0.69999,1.24701,0.6714,0.67474,0.63039,0.3356,2.1117,0.76288,1.4904,0.000561279,0.000561279,0.000561279
69,1282.02,1.46093,0.72173,1.26222,0.68891,0.67689,0.63112,0.34809,2.08976,0.76522,1.48198,0.000544776,0.000544776,0.000544776
70,1298.4,1.46079,0.71389,1.24977,0.69929,0.66888,0.61937,0.35959,2.06432,0.75246,1.48437,0.000528272,0.000528272,0.000528272
71,1315.05,1.43698,0.69016,1.23553,0.67136,0.73523,0.6511,0.39427,2.02542,0.73858,1.42605,0.000511769,0.000511769,0.000511769
72,1333.33,1.44219,0.69547,1.24155,0.57865,0.69661,0.62088,0.35908,2.18962,0.8274,1.55919,0.000495266,0.000495266,0.000495266
73,1350.96,1.40603,0.67899,1.22724,0.72966,0.68957,0.67773,0.4031,1.99243,0.74359,1.3966,0.000478762,0.000478762,0.000478762
74,1368.04,1.43194,0.69034,1.23649,0.6776,0.73337,0.65087,0.38407,2.00794,0.7248,1.41857,0.000462259,0.000462259,0.000462259
