epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,813.102,1.72093,0.82054,1.47928,0.699,0.62799,0.61787,0.29727,2.24265,0.75472,2.16187,0.000990365,0.000990365,0.000990365
43,832.567,1.69275,0.80692,1.46727,0.69061,0.62497,0.61311,0.28455,2.31425,0.83294,2.21566,0.000973861,0.000973861,0.000973861
44,851.512,1.68561,0.7951,1.45124,0.63097,0.65294,0.58193,0.24908,2.5989,0.87281,2.47696,0.000957358,0.000957358,0.000957358
45,871.38,1.67085,0.78921,1.47402,0.62659,0.64774,0.57421,0.28093,2.26053,0.76205,2.1682,0.000940855,0.000940855,0.000940855
46,891.232,1.67726,0.80838,1.47683,0.5862,0.68567,0.58868,0.27424,2.36621,0.81534,2.27974,0.000924352,0.000924352,0.000924352
47,910.975,1.67298,0.79303,1.45115,0.71333,0.61649,0.58276,0.28799,2.50454,0.84076,2.51384,0.000907848,0.000907848,0.000907848
48,930.749,1.65765,0.80186,1.43934,0.68406,0.71822,0.67591,0.30441,1.97902,0.69696,1.86711,0.000891345,0.000891345,0.000891345
49,950.986,1.65259,0.78391,1.45299,0.68541,0.50507,0.54545,0.25192,2.49291,0.90108,2.4865,0.000874842,0.000874842,0.000874842
50,970.178,1.66372,0.77058,1.44426,0.66886,0.65951,0.63539,0.29372,2.38609,0.86142,2.32953,0.000858338,0.000858338,0.000858338
51,991.148,1.6484,0.78297,1.44735,0.67992,0.63121,0.60404,0.27148,2.29262,0.79972,2.17947,0.000841835,0.000841835,0.000841835
52,1010.44,1.6376,0.763,1.43225,0.63768,0.68976,0.62053,0.28627,2.29511,0.79931,2.23516,0.000825332,0.000825332,0.000825332
53,1029.96,1.63965,0.77582,1.44789,0.64697,0.73718,0.62928,0.31185,2.11426,0.73298,2.02497,0.000808828,0.000808828,0.000808828
54,1050.12,1.6243,0.76707,1.4285,0.61189,0.66366,0.59836,0.29689,2.4814,0.83373,2.49801,0.000792325,0.000792325,0.000792325
55,1070.3,1.62815,0.773,1.43145,0.69059,0.6121,0.57033,0.27193,2.22432,0.98851,2.12235,0.000775822,0.000775822,0.000775822
56,1090.97,1.62186,0.75604,1.42782,0.68755,0.6917,0.64428,0.30918,2.01207,0.71256,1.95112,0.000759318,0.000759318,0.000759318
57,1110.33,1.60556,0.75979,1.42176,0.71042,0.63027,0.65137,0.30944,2.27004,0.77869,2.17446,0.000742815,0.000742815,0.000742815
58,1130.43,1.60614,0.74226,1.41062,0.63999,0.68474,0.61359,0.33434,2.14183,0.75744,2.12228,0.000726312,0.000726312,0.000726312
59,1150.47,1.585,0.752,1.41383,0.71003,0.67595,0.67455,0.32253,2.03284,0.72931,1.98158,0.000709809,0.000709809,0.000709809
60,1170.2,1.58528,0.7443,1.40873,0.69078,0.65522,0.64427,0.30161,2.20715,0.76742,2.17211,0.000693305,0.000693305,0.000693305
61,1190.78,1.60228,0.75007,1.43276,0.66756,0.6713,0.60667,0.29203,2.33308,0.82955,2.26256,0.000676802,0.000676802,0.000676802
62,1210.34,1.56893,0.73674,1.40303,0.72433,0.64429,0.61791,0.28714,2.23263,0.7385,2.21872,0.000660299,0.000660299,0.000660299
63,1230.44,1.57772,0.73035,1.41941,0.68218,0.71159,0.69855,0.33576,2.17761,0.71854,2.15637,0.000643795,0.000643795,0.000643795
64,1251.85,1.56574,0.7343,1.40944,0.74943,0.67324,0.65851,0.33101,2.18166,0.74848,2.16682,0.000627292,0.000627292,0.000627292
65,1271.46,1.56729,0.72082,1.39265,0.70202,0.70533,0.66163,0.31528,2.28604,0.78023,2.25557,0.000610789,0.000610789,0.000610789
66,1291.36,1.56307,0.72561,1.39097,0.68202,0.67689,0.63856,0.33054,2.23596,0.75373,2.23106,0.000594286,0.000594286,0.000594286
67,1311.79,1.56159,0.71864,1.38983,0.65292,0.6683,0.62715,0.3062,2.32657,0.81974,2.32567,0.000577782,0.000577782,0.000577782
68,1331.51,1.52614,0.71592,1.38182,0.69492,0.71752,0.65759,0.32592,2.18182,0.76332,2.20109,0.000561279,0.000561279,0.000561279
69,1353.11,1.55473,0.73502,1.40063,0.72048,0.70979,0.62548,0.30908,2.23511,0.74884,2.23981,0.000544776,0.000544776,0.000544776
70,1373.01,1.55789,0.72425,1.38331,0.77699,0.71458,0.70346,0.35538,2.00859,0.67833,1.9967,0.000528272,0.000528272,0.000528272
71,1393.59,1.53246,0.70458,1.37717,0.75929,0.6093,0.68165,0.33632,2.14469,0.72857,2.17106,0.000511769,0.000511769,0.000511769
72,1414.28,1.53055,0.69735,1.38272,0.74399,0.64893,0.67078,0.32714,2.25915,0.76104,2.28122,0.000495266,0.000495266,0.000495266
73,1435.94,1.49765,0.69385,1.36105,0.68672,0.65098,0.649,0.32513,2.37176,0.81366,2.39834,0.000478762,0.000478762,0.000478762
74,1455.71,1.51518,0.6996,1.36861,0.74304,0.704,0.64004,0.31034,2.17541,0.74829,2.18481,0.000462259,0.000462259,0.000462259
75,1476.59,1.5115,0.69719,1.35994,0.74305,0.69379,0.62397,0.31388,2.27746,0.78819,2.33749,0.000445756,0.000445756,0.000445756
76,1497.93,1.50201,0.68347,1.36463,0.69914,0.70069,0.61703,0.30012,2.34272,0.82074,2.39126,0.000429253,0.000429253,0.000429253
77,1517.99,1.47997,0.68684,1.35021,0.74462,0.65903,0.65343,0.3348,2.30092,0.79303,2.39988,0.000412749,0.000412749,0.000412749
78,1538.81,1.49577,0.69342,1.35849,0.68636,0.67474,0.62971,0.31326,2.34803,0.78052,2.39767,0.000396246,0.000396246,0.000396246
79,1560.61,1.49275,0.687,1.35283,0.74201,0.71936,0.65833,0.33995,2.11558,0.73023,2.14508,0.000379743,0.000379743,0.000379743
80,1580.77,1.48119,0.67808,1.35444,0.67045,0.67754,0.64956,0.32011,2.21129,0.76875,2.28355,0.000363239,0.000363239,0.000363239
81,1601.66,1.48505,0.68486,1.346,0.68137,0.69654,0.65247,0.33586,2.22406,0.75126,2.29287,0.000346736,0.000346736,0.000346736
82,1623.31,1.46938,0.67789,1.34756,0.70713,0.67424,0.64621,0.31381,2.31147,0.76586,2.34213,0.000330233,0.000330233,0.000330233
83,1644.26,1.48283,0.66746,1.34625,0.6998,0.68761,0.64179,0.32463,2.24006,0.76127,2.31235,0.000313729,0.000313729,0.000313729
84,1663.99,1.46395,0.66063,1.33846,0.65459,0.70737,0.65126,0.32171,2.25022,0.75285,2.27814,0.000297226,0.000297226,0.000297226
85,1685.28,1.46394,0.6608,1.33823,0.73071,0.67163,0.65961,0.33184,2.2552,0.77476,2.36719,0.000280723,0.000280723,0.000280723
86,1706.13,1.45584,0.6601,1.33779,0.73654,0.70131,0.68089,0.34645,2.09688,0.70698,2.14393,0.00026422,0.00026422,0.00026422
87,1726.77,1.44615,0.6527,1.34708,0.69655,0.66095,0.64159,0.33028,2.26933,0.79189,2.34741,0.000247716,0.000247716,0.000247716
88,1749.28,1.46662,0.65939,1.34866,0.68124,0.72859,0.67027,0.3233,2.16204,0.73877,2.2096,0.000231213,0.000231213,0.000231213
89,1769.59,1.45679,0.65609,1.32249,0.70439,0.70735,0.66362,0.32604,2.20688,0.74269,2.29852,0.00021471,0.00021471,0.00021471
90,1790.54,1.45012,0.65148,1.33025,0.74505,0.66083,0.68396,0.34593,2.14872,0.74947,2.22081,0.000198206,0.000198206,0.000198206
91,1825.91,1.4162,0.62629,1.38465,0.76484,0.70818,0.69466,0.3654,2.03723,0.68737,2.05607,0.000181703,0.000181703,0.000181703
92,1846.07,1.39493,0.6091,1.37748,0.69838,0.68976,0.65461,0.32015,2.29203,0.78314,2.40154,0.0001652,0.0001652,0.0001652
93,1866.36,1.38415,0.6001,1.36827,0.70123,0.70069,0.64294,0.3261,2.264,0.76757,2.38957,0.000148696,0.000148696,0.000148696
94,1886.57,1.37023,0.59122,1.36942,0.75757,0.6121,0.6454,0.33525,2.25086,0.76941,2.34053,0.000132193,0.000132193,0.000132193
95,1907.1,1.38218,0.59321,1.37802,0.70085,0.70693,0.67087,0.35163,2.14644,0.73616,2.1789,0.00011569,0.00011569,0.00011569
96,1927.32,1.3712,0.58386,1.36094,0.75558,0.69834,0.69231,0.36364,2.11848,0.72477,2.19412,9.91865e-05,9.91865e-05,9.91865e-05
97,1947.72,1.37679,0.58727,1.36582,0.67396,0.74102,0.66117,0.34171,2.2449,0.77572,2.33072,8.26832e-05,8.26832e-05,8.26832e-05
98,1968.58,1.35482,0.57764,1.35689,0.71963,0.6477,0.68154,0.3519,2.16743,0.73971,2.22225,6.61799e-05,6.61799e-05,6.61799e-05
99,1988.92,1.35053,0.57769,1.35273,0.63827,0.73953,0.65767,0.34191,2.22308,0.75638,2.31044,4.96766e-05,4.96766e-05,4.96766e-05
100,2009.08,1.34616,0.57174,1.35063,0.75526,0.6683,0.6811,0.35177,2.221,0.7491,2.30186,3.31733e-05,3.31733e-05,3.31733e-05
