epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,15922.2,1.38361,0.96694,1.2264,0.6839,0.68976,0.66324,0.35248,2.03382,1.00674,1.36046,0.0011554,0.0011554,0.0011554
95,16096.5,1.38268,0.95795,1.22164,0.65165,0.63637,0.60947,0.32686,2.14441,1.10932,1.42594,0.0011499,0.0011499,0.0011499
96,16273.4,1.40522,0.97814,1.24519,0.66798,0.70421,0.6539,0.36423,2.07894,1.00018,1.38098,0.0011444,0.0011444,0.0011444
97,16448.5,1.37642,0.95844,1.22456,0.68684,0.65308,0.63978,0.34977,2.17744,1.05828,1.44886,0.00113889,0.00113889,0.00113889
98,16623.7,1.37743,0.95198,1.22633,0.65824,0.64878,0.63005,0.34365,2.19578,1.03629,1.4594,0.00113339,0.00113339,0.00113339
99,16798,1.37832,0.95068,1.22114,0.72998,0.67361,0.67058,0.37913,2.108,1.03337,1.39097,0.00112789,0.00112789,0.00112789
100,16972.5,1.36331,0.95852,1.23784,0.67202,0.59708,0.61128,0.324,2.2504,1.1004,1.49479,0.00112239,0.00112239,0.00112239
101,17140.8,1.37551,0.93911,1.23185,0.69092,0.6121,0.63556,0.34128,2.15841,1.04621,1.44105,0.00111689,0.00111689,0.00111689
102,17314.3,1.36547,0.96037,1.22723,0.74312,0.67883,0.69733,0.39025,2.00194,0.98505,1.34855,0.00111139,0.00111139,0.00111139
103,17490.7,1.36178,0.94115,1.22115,0.7832,0.63618,0.68214,0.39429,1.99173,0.97892,1.33638,0.00110589,0.00110589,0.00110589
104,17670.5,1.36345,0.94758,1.21533,0.78449,0.60724,0.66124,0.35249,2.14415,1.00695,1.41323,0.00110039,0.00110039,0.00110039
105,17848.8,1.35197,0.93958,1.20552,0.71294,0.71364,0.6695,0.37717,2.07999,0.99755,1.40134,0.00109489,0.00109489,0.00109489
106,18023,1.35069,0.93165,1.21119,0.70445,0.63188,0.63629,0.35088,2.19348,1.04423,1.45438,0.00108938,0.00108938,0.00108938
107,18200.4,1.35821,0.93079,1.22024,0.64268,0.74207,0.65688,0.37122,2.10021,1.00875,1.40118,0.00108388,0.00108388,0.00108388
108,18376.4,1.3501,0.93849,1.22225,0.67256,0.68761,0.6836,0.38697,2.0834,0.99371,1.37847,0.00107838,0.00107838,0.00107838
109,18551.8,1.37401,0.92243,1.21637,0.75425,0.67982,0.68918,0.39267,2.03826,0.98024,1.35531,0.00107288,0.00107288,0.00107288
110,18732.9,1.36108,0.93516,1.21875,0.72622,0.65563,0.68898,0.38938,2.00048,0.93492,1.34734,0.00106738,0.00106738,0.00106738
111,18910.3,1.35644,0.92807,1.21575,0.72372,0.57159,0.63057,0.35437,2.11525,1.03714,1.40947,0.00106188,0.00106188,0.00106188
112,19082.8,1.33889,0.9062,1.19787,0.77919,0.61639,0.63968,0.35312,2.03104,1.00466,1.35837,0.00105638,0.00105638,0.00105638
113,19260.1,1.33073,0.90457,1.20492,0.71952,0.67474,0.67352,0.39111,2.08291,0.97116,1.38937,0.00105088,0.00105088,0.00105088
114,19434.5,1.34673,0.90878,1.21678,0.64525,0.71459,0.6234,0.35197,2.16034,1.01214,1.44908,0.00104538,0.00104538,0.00104538
115,19609.1,1.34651,0.91347,1.20303,0.67917,0.65308,0.6361,0.3652,2.07174,1.03064,1.38449,0.00103987,0.00103987,0.00103987
116,19780.6,1.3273,0.89694,1.19713,0.70157,0.73758,0.63794,0.35948,2.13347,1.02376,1.44001,0.00103437,0.00103437,0.00103437
117,19958.9,1.32547,0.89141,1.20731,0.77601,0.64258,0.695,0.40924,1.97286,0.93473,1.32532,0.00102887,0.00102887,0.00102887
118,20143.6,1.30742,0.89305,1.20082,0.69869,0.68118,0.66992,0.36723,2.06408,0.95564,1.38783,0.00102337,0.00102337,0.00102337
119,20320.6,1.33393,0.90194,1.19243,0.72207,0.63568,0.67822,0.38555,2.05733,0.96995,1.3873,0.00101787,0.00101787,0.00101787
120,20497.5,1.32804,0.88662,1.19621,0.68596,0.71406,0.68477,0.3983,2.03136,0.94499,1.35804,0.00101237,0.00101237,0.00101237
121,20673.9,1.32322,0.89701,1.20081,0.74198,0.68013,0.67604,0.38363,2.11796,1.00584,1.42763,0.00100687,0.00100687,0.00100687
122,20849.6,1.29699,0.90388,1.19742,0.69986,0.65725,0.65378,0.36725,2.11022,0.98558,1.41796,0.00100137,0.00100137,0.00100137
123,21022.4,1.32056,0.89232,1.20064,0.72248,0.66186,0.65487,0.38084,2.14398,1.01081,1.43322,0.000995866,0.000995866,0.000995866
124,21200.8,1.30609,0.88344,1.19706,0.75394,0.67259,0.67438,0.41001,2.07538,0.99638,1.39913,0.000990365,0.000990365,0.000990365
125,21379.4,1.30628,0.88934,1.1824,0.75081,0.59708,0.6305,0.35398,2.12388,1.03936,1.4188,0.000984864,0.000984864,0.000984864
126,21558.3,1.31066,0.88395,1.1864,0.75029,0.65485,0.68138,0.3885,2.08943,0.95848,1.402,0.000979362,0.000979362,0.000979362
127,21731.4,1.30765,0.89177,1.18546,0.77128,0.75921,0.73231,0.40862,2.03693,0.91925,1.35662,0.000973861,0.000973861,0.000973861
128,21904,1.30811,0.87495,1.18835,0.74786,0.67945,0.67224,0.37649,2.07881,0.95617,1.39691,0.00096836,0.00096836,0.00096836
129,22075.9,1.30668,0.87962,1.1877,0.72257,0.67259,0.6734,0.3854,2.11669,0.97781,1.43182,0.000962859,0.000962859,0.000962859
130,22252.6,1.29295,0.87628,1.18756,0.69814,0.74932,0.67419,0.3741,2.11746,1.01664,1.41671,0.000957358,0.000957358,0.000957358
131,22424.5,1.2984,0.86323,1.18409,0.66746,0.75475,0.66318,0.37859,2.15181,0.99484,1.43798,0.000951857,0.000951857,0.000951857
132,22598.2,1.29272,0.86686,1.18985,0.69718,0.72665,0.68538,0.40489,2.14156,0.99345,1.42834,0.000946356,0.000946356,0.000946356
133,22775.3,1.26707,0.84681,1.17112,0.67817,0.73751,0.67441,0.40346,2.12086,1.0036,1.42689,0.000940855,0.000940855,0.000940855
134,22949.4,1.28805,0.87085,1.16988,0.72137,0.71728,0.71786,0.40458,2.00897,0.96202,1.35219,0.000935354,0.000935354,0.000935354
135,23124.2,1.28024,0.8549,1.16786,0.70986,0.75475,0.698,0.41108,2.07013,0.96338,1.38402,0.000929853,0.000929853,0.000929853
136,23302.1,1.28623,0.86356,1.16258,0.70545,0.74402,0.66753,0.39456,2.13228,0.96276,1.42543,0.000924352,0.000924352,0.000924352
137,23479,1.27126,0.84373,1.16855,0.6419,0.71377,0.63973,0.35504,2.1325,1.00728,1.46104,0.00091885,0.00091885,0.00091885
138,23657.7,1.29377,0.8837,1.18833,0.72956,0.62947,0.66483,0.38219,2.16501,1.00746,1.44314,0.000913349,0.000913349,0.000913349
139,23832.1,1.29678,0.86062,1.17977,0.70742,0.74402,0.67199,0.38726,2.13433,0.9879,1.4368,0.000907848,0.000907848,0.000907848
140,24006.7,1.29799,0.85434,1.17077,0.71185,0.74354,0.69216,0.40778,2.13536,0.96594,1.43375,0.000902347,0.000902347,0.000902347
141,24178.5,1.26998,0.84213,1.17324,0.68476,0.6729,0.64371,0.38639,2.16829,1.04614,1.45476,0.000896846,0.000896846,0.000896846
142,24351.2,1.26827,0.85532,1.17071,0.70871,0.74617,0.69309,0.38724,2.06681,0.94986,1.38202,0.000891345,0.000891345,0.000891345
143,24528.5,1.28982,0.85929,1.18157,0.75259,0.70133,0.67758,0.37699,2.12166,0.98414,1.4097,0.000885844,0.000885844,0.000885844
144,24701.9,1.26338,0.83473,1.16001,0.76006,0.76194,0.6938,0.39632,2.08571,0.95631,1.39866,0.000880343,0.000880343,0.000880343
145,24877.6,1.26499,0.82932,1.16956,0.72841,0.74601,0.69373,0.39075,2.14762,0.99391,1.43185,0.000874842,0.000874842,0.000874842
146,25054.4,1.27147,0.82994,1.14755,0.69185,0.73544,0.66881,0.40136,2.1037,0.98466,1.42025,0.00086934,0.00086934,0.00086934
147,25235.1,1.27897,0.85769,1.18094,0.71384,0.70284,0.66206,0.39589,2.02662,0.9518,1.37096,0.000863839,0.000863839,0.000863839
148,25411.3,1.26269,0.82928,1.16195,0.69074,0.66803,0.64981,0.39413,2.1133,0.9699,1.41984,0.000858338,0.000858338,0.000858338
149,25593.5,1.26739,0.86296,1.17249,0.75075,0.7122,0.67895,0.39303,2.09211,0.96125,1.40961,0.000852837,0.000852837,0.000852837
150,25769.9,1.2497,0.83861,1.15931,0.71261,0.74617,0.69305,0.41841,2.06863,0.95988,1.39287,0.000847336,0.000847336,0.000847336
151,25945.8,1.25115,0.83779,1.1678,0.73114,0.66616,0.68098,0.39909,2.09849,0.95659,1.41974,0.000841835,0.000841835,0.000841835
152,26127.2,1.23415,0.81821,1.15343,0.76556,0.66791,0.68717,0.40942,2.00564,0.93321,1.34235,0.000836334,0.000836334,0.000836334
153,26306.8,1.2499,0.83324,1.16162,0.7248,0.68177,0.6794,0.4032,2.11936,0.99948,1.43314,0.000830833,0.000830833,0.000830833
154,26478.7,1.24634,0.82705,1.14977,0.77421,0.66923,0.69605,0.41507,2.05645,0.96595,1.38358,0.000825332,0.000825332,0.000825332
155,26650.7,1.24683,0.83484,1.16411,0.75735,0.6402,0.68389,0.41588,2.11425,0.96306,1.42825,0.000819831,0.000819831,0.000819831
156,26822.8,1.25718,0.82585,1.15833,0.71167,0.6877,0.68778,0.41201,2.13302,0.95297,1.44659,0.000814329,0.000814329,0.000814329
157,26994.9,1.23275,0.82505,1.15486,0.70673,0.71047,0.6829,0.40498,2.08675,0.96683,1.39602,0.000808828,0.000808828,0.000808828
158,27173.1,1.24249,0.81611,1.16215,0.76695,0.69211,0.69149,0.4035,2.12684,0.98093,1.42619,0.000803327,0.000803327,0.000803327
159,27348.9,1.2383,0.81733,1.15417,0.71764,0.70822,0.68625,0.41299,2.13842,0.95969,1.43467,0.000797826,0.000797826,0.000797826
160,27528.7,1.23326,0.80807,1.15206,0.7709,0.67877,0.71409,0.43258,2.05375,0.9096,1.39158,0.000792325,0.000792325,0.000792325
161,27704.9,1.22808,0.80969,1.13813,0.72982,0.75637,0.70767,0.42632,2.03982,0.93558,1.38028,0.000786824,0.000786824,0.000786824
162,27879.2,1.24063,0.82328,1.15579,0.69071,0.73296,0.67401,0.3957,2.12989,0.98744,1.45452,0.000781323,0.000781323,0.000781323
163,28054.4,1.23623,0.80673,1.13878,0.73034,0.70305,0.67485,0.39495,2.19189,1.00677,1.48112,0.000775822,0.000775822,0.000775822
164,28231.6,1.22493,0.80464,1.14485,0.76534,0.68353,0.68526,0.41109,2.11619,0.95644,1.43704,0.000770321,0.000770321,0.000770321
165,28404.2,1.20619,0.79865,1.1414,0.76444,0.68547,0.70219,0.3948,2.04214,0.94918,1.36997,0.00076482,0.00076482,0.00076482
166,28579.6,1.22695,0.8075,1.14348,0.71876,0.72139,0.68547,0.40433,2.05664,0.96234,1.39438,0.000759318,0.000759318,0.000759318
167,28751.3,1.22278,0.78663,1.13901,0.70084,0.73738,0.69844,0.40887,2.04871,0.93421,1.38729,0.000753817,0.000753817,0.000753817
168,28928.3,1.22561,0.79499,1.13366,0.7393,0.69211,0.69843,0.4157,2.05855,0.94285,1.39298,0.000748316,0.000748316,0.000748316
169,29106.1,1.22989,0.79978,1.13625,0.72383,0.73973,0.69929,0.42379,2.06823,0.9394,1.40672,0.000742815,0.000742815,0.000742815
170,29285,1.2481,0.80718,1.15186,0.74898,0.6999,0.69949,0.40511,2.08874,0.946,1.41795,0.000737314,0.000737314,0.000737314
171,29464.9,1.21621,0.79308,1.13953,0.72297,0.71773,0.67763,0.38775,2.10358,0.95924,1.4277,0.000731813,0.000731813,0.000731813
172,29645.4,1.20367,0.77876,1.12915,0.65037,0.73738,0.6863,0.39814,2.06226,0.94426,1.39524,0.000726312,0.000726312,0.000726312
173,29823.7,1.21509,0.78935,1.13653,0.74735,0.71377,0.70041,0.40662,2.08644,0.93681,1.40309,0.000720811,0.000720811,0.000720811
174,30000.5,1.2313,0.79037,1.14335,0.77296,0.68997,0.69782,0.40993,2.09396,0.96424,1.4074,0.00071531,0.00071531,0.00071531
175,30176.7,1.21024,0.79564,1.13301,0.72492,0.74198,0.70901,0.41919,2.07448,0.93249,1.40187,0.000709809,0.000709809,0.000709809
176,30355.6,1.20108,0.78808,1.13254,0.78333,0.75801,0.73474,0.43399,2.05343,0.92345,1.39776,0.000704307,0.000704307,0.000704307
177,30533.9,1.21114,0.78644,1.13216,0.71614,0.71163,0.69589,0.42294,2.10701,0.96584,1.42715,0.000698806,0.000698806,0.000698806
178,30713.3,1.20468,0.79579,1.12558,0.70186,0.6728,0.67286,0.40221,2.08701,0.94599,1.39417,0.000693305,0.000693305,0.000693305
179,30889.8,1.21334,0.77294,1.12674,0.73868,0.68782,0.67699,0.40772,2.08811,0.95089,1.40311,0.000687804,0.000687804,0.000687804
180,31065.6,1.21944,0.77184,1.1276,0.77038,0.69705,0.69374,0.42032,2.09613,0.96117,1.39905,0.000682303,0.000682303,0.000682303
181,31240.2,1.20119,0.76999,1.11421,0.76055,0.72178,0.70041,0.41571,2.04285,0.93375,1.3742,0.000676802,0.000676802,0.000676802
182,31417.7,1.17945,0.77022,1.1117,0.79766,0.70019,0.7,0.41776,2.05538,0.93861,1.37389,0.000671301,0.000671301,0.000671301
183,31590.2,1.19603,0.76306,1.11652,0.70348,0.6718,0.67989,0.41809,2.0629,0.93454,1.39172,0.0006658,0.0006658,0.0006658
184,31763.1,1.19778,0.78309,1.12307,0.73049,0.70427,0.68786,0.42135,2.08711,0.93406,1.41401,0.000660299,0.000660299,0.000660299
