epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,13140.5,1.55142,1.30199,1.53693,0.59849,0.54243,0.58853,0.27593,2.03863,1.3185,1.91644,0.00116365,0.00116365,0.00116365
63,13351.3,1.50526,1.25523,1.50505,0.60813,0.60587,0.60208,0.30402,2.12675,1.42438,2.05037,0.0011554,0.0011554,0.0011554
64,13562.3,1.52305,1.24969,1.51559,0.53934,0.62712,0.59057,0.28688,2.05064,1.39161,1.94229,0.00114715,0.00114715,0.00114715
65,13773,1.53758,1.28358,1.52393,0.58358,0.66513,0.60083,0.30241,1.94819,1.35348,1.8322,0.00113889,0.00113889,0.00113889
66,13983.8,1.50398,1.24242,1.49456,0.6728,0.65308,0.67415,0.36403,1.84199,1.25256,1.74899,0.00113064,0.00113064,0.00113064
67,14194.5,1.49668,1.24357,1.49167,0.64758,0.60566,0.62624,0.30073,2.11902,1.29477,1.99392,0.00112239,0.00112239,0.00112239
68,14405.5,1.5078,1.22067,1.48998,0.60748,0.58747,0.61292,0.32815,2.02708,1.3821,1.92951,0.00111414,0.00111414,0.00111414
69,14616.3,1.49784,1.23988,1.49374,0.58435,0.61639,0.62708,0.34013,2.0912,1.31855,2.03101,0.00110589,0.00110589,0.00110589
70,14826.9,1.4817,1.21393,1.49946,0.63867,0.58614,0.61272,0.32249,2.04755,1.38326,1.96651,0.00109764,0.00109764,0.00109764
71,15037.4,1.47581,1.2106,1.49551,0.60273,0.5998,0.63793,0.35024,2.05577,1.27867,1.94505,0.00108938,0.00108938,0.00108938
72,15247.9,1.48393,1.21255,1.49579,0.62737,0.67738,0.65082,0.34759,1.96981,1.25054,1.9032,0.00108113,0.00108113,0.00108113
73,15458.6,1.47939,1.19106,1.47023,0.66407,0.61193,0.64684,0.35421,1.95421,1.21684,1.8556,0.00107288,0.00107288,0.00107288
74,15669.8,1.48287,1.18699,1.48672,0.67481,0.63162,0.65383,0.33186,2.07341,1.30154,1.97652,0.00106463,0.00106463,0.00106463
75,15880.5,1.46728,1.1985,1.46258,0.69798,0.66466,0.68098,0.32823,2.06584,1.25106,2.00164,0.00105638,0.00105638,0.00105638
76,16091.2,1.4626,1.2161,1.47244,0.68412,0.64146,0.67634,0.35039,2.01965,1.21964,1.96702,0.00104813,0.00104813,0.00104813
77,16301.5,1.47908,1.19774,1.47674,0.67466,0.67842,0.68906,0.34141,1.96621,1.24499,1.88401,0.00103987,0.00103987,0.00103987
78,16512.1,1.46208,1.18907,1.47249,0.68538,0.59058,0.62341,0.33667,2.15102,1.38603,2.07553,0.00103162,0.00103162,0.00103162
79,16722.6,1.47132,1.17386,1.46812,0.71889,0.67045,0.66116,0.33907,2.05563,1.25646,1.99564,0.00102337,0.00102337,0.00102337
80,16933.3,1.47138,1.17121,1.48077,0.6386,0.61424,0.62829,0.32911,2.07587,1.23992,2.00098,0.00101512,0.00101512,0.00101512
81,17143.7,1.45311,1.15224,1.46892,0.68299,0.63717,0.66001,0.35203,1.99453,1.20245,1.93237,0.00100687,0.00100687,0.00100687
82,17354.6,1.43861,1.16426,1.45052,0.6387,0.65933,0.64149,0.32226,2.15053,1.25966,2.0893,0.000998616,0.000998616,0.000998616
83,17565.3,1.45922,1.16217,1.46174,0.72759,0.57562,0.63499,0.3445,2.18279,1.28951,2.11143,0.000990365,0.000990365,0.000990365
84,17775.9,1.45623,1.18354,1.46118,0.78937,0.62712,0.69618,0.36599,1.93455,1.18818,1.8337,0.000982113,0.000982113,0.000982113
85,17986.8,1.46573,1.15003,1.45976,0.75998,0.64878,0.6765,0.34473,1.99969,1.25908,1.90801,0.000973861,0.000973861,0.000973861
86,18197.5,1.43876,1.12647,1.45541,0.68248,0.61854,0.65624,0.34695,2.02333,1.27864,1.96064,0.00096561,0.00096561,0.00096561
87,18408.3,1.44708,1.12718,1.46631,0.705,0.59373,0.65927,0.35255,2.07566,1.2864,2.00454,0.000957358,0.000957358,0.000957358
88,18618.6,1.43876,1.13709,1.45298,0.68328,0.56898,0.61605,0.31861,2.17324,1.3551,2.14526,0.000949106,0.000949106,0.000949106
89,18829.4,1.44484,1.17683,1.45529,0.71991,0.57814,0.6512,0.33206,2.15653,1.28689,2.09928,0.000940855,0.000940855,0.000940855
90,19039.8,1.43346,1.13231,1.4525,0.72847,0.65113,0.67464,0.35074,2.03505,1.22564,1.9449,0.000932603,0.000932603,0.000932603
91,19250.5,1.45663,1.15187,1.46063,0.62431,0.57112,0.64768,0.32762,2.08696,1.31763,2.00796,0.000924352,0.000924352,0.000924352
92,19461.1,1.41709,1.13627,1.44955,0.64418,0.73395,0.69996,0.35563,2.05154,1.20926,1.94648,0.0009161,0.0009161,0.0009161
93,19671.4,1.41238,1.10127,1.43305,0.67107,0.62947,0.65043,0.34241,2.09744,1.27861,2.05775,0.000907848,0.000907848,0.000907848
94,19881.9,1.4152,1.11015,1.42357,0.61867,0.6798,0.6571,0.3485,2.09591,1.2157,2.01319,0.000899597,0.000899597,0.000899597
95,20092.7,1.40012,1.08325,1.41628,0.71558,0.61074,0.66062,0.33673,2.16814,1.19164,2.17757,0.000891345,0.000891345,0.000891345
96,20303.6,1.41828,1.11007,1.43372,0.70674,0.70725,0.69926,0.37343,1.99751,1.17604,1.95216,0.000883093,0.000883093,0.000883093
97,20514.3,1.4258,1.13625,1.43742,0.71809,0.63162,0.66419,0.36008,1.93647,1.14762,1.88244,0.000874842,0.000874842,0.000874842
98,20725,1.37257,1.08964,1.40719,0.61786,0.62018,0.65234,0.34176,2.095,1.2339,2.08985,0.00086659,0.00086659,0.00086659
99,20935.4,1.41341,1.10614,1.42501,0.61153,0.61441,0.63634,0.32703,2.10717,1.31044,2.04407,0.000858338,0.000858338,0.000858338
100,21145.9,1.40811,1.11004,1.4193,0.73322,0.53015,0.59896,0.32441,2.17502,1.35489,2.18997,0.000850087,0.000850087,0.000850087
101,21356.8,1.40116,1.10495,1.41222,0.68874,0.64878,0.67012,0.34949,1.96587,1.22456,1.92547,0.000841835,0.000841835,0.000841835
102,21567.4,1.37848,1.08317,1.41626,0.69183,0.67636,0.70341,0.3547,2.11223,1.22784,2.08022,0.000833583,0.000833583,0.000833583
103,21778.3,1.38955,1.09176,1.41347,0.66696,0.69191,0.68568,0.34915,2.03998,1.22751,1.99973,0.000825332,0.000825332,0.000825332
104,21988.9,1.37528,1.08408,1.41519,0.72255,0.56898,0.64235,0.35498,2.01337,1.20474,1.98436,0.00081708,0.00081708,0.00081708
105,22199.2,1.38757,1.09084,1.40767,0.62474,0.71142,0.67479,0.35482,1.9729,1.21791,1.89783,0.000808828,0.000808828,0.000808828
106,22410,1.40009,1.09128,1.41901,0.6583,0.68997,0.67166,0.34045,2.11682,1.26696,2.07726,0.000800577,0.000800577,0.000800577
107,22620.6,1.38133,1.07832,1.41238,0.68946,0.70488,0.68686,0.35654,2.01239,1.15845,1.96217,0.000792325,0.000792325,0.000792325
108,22832,1.38292,1.08005,1.40532,0.67995,0.64449,0.67418,0.33194,2.08803,1.2538,2.0219,0.000784073,0.000784073,0.000784073
109,23043.3,1.37867,1.0848,1.41247,0.65296,0.70406,0.66783,0.34806,2.03451,1.19417,1.97424,0.000775822,0.000775822,0.000775822
110,23254,1.39802,1.0746,1.40948,0.68082,0.68761,0.71572,0.3826,1.92566,1.23596,1.88195,0.00076757,0.00076757,0.00076757
111,23465.1,1.38351,1.06288,1.40725,0.70914,0.64307,0.68103,0.365,2.09378,1.22802,2.05541,0.000759318,0.000759318,0.000759318
112,23675.5,1.36016,1.04226,1.39935,0.57754,0.69906,0.65421,0.35321,2.08832,1.26659,2.07469,0.000751067,0.000751067,0.000751067
113,23886.1,1.36461,1.04544,1.4126,0.69204,0.71423,0.68898,0.34337,2.14912,1.20289,2.14267,0.000742815,0.000742815,0.000742815
114,24096.7,1.38176,1.05942,1.40147,0.65192,0.66851,0.65512,0.33935,2.17983,1.2239,2.16493,0.000734564,0.000734564,0.000734564
115,24307.5,1.35829,1.04448,1.38684,0.64649,0.71883,0.66813,0.36461,2.09325,1.2646,2.04606,0.000726312,0.000726312,0.000726312
116,24517.8,1.36152,1.06003,1.41097,0.72074,0.64449,0.6581,0.35234,2.01005,1.24286,1.98117,0.00071806,0.00071806,0.00071806
117,24728.7,1.34957,1.04924,1.397,0.7506,0.56063,0.68729,0.3724,2.09388,1.18067,2.0545,0.000709809,0.000709809,0.000709809
118,24939.6,1.3506,1.01717,1.38673,0.667,0.67429,0.70811,0.3733,2.01538,1.14173,1.98869,0.000701557,0.000701557,0.000701557
119,25150,1.36253,1.02972,1.379,0.74758,0.62297,0.67939,0.35518,2.11159,1.17709,2.11917,0.000693305,0.000693305,0.000693305
120,25360.4,1.36245,1.04299,1.37569,0.7606,0.67133,0.70349,0.38724,2.04285,1.17748,2.00295,0.000685054,0.000685054,0.000685054
121,25577.9,1.36316,1.03016,1.39148,0.65213,0.70069,0.69992,0.38076,2.10901,1.23379,2.09886,0.000676802,0.000676802,0.000676802
122,25796.5,1.34262,1.02673,1.38647,0.71647,0.67689,0.71325,0.38991,2.01807,1.16598,1.97746,0.00066855,0.00066855,0.00066855
123,26013.2,1.36033,1.02259,1.40861,0.70143,0.65543,0.68473,0.36039,2.17701,1.28291,2.15251,0.000660299,0.000660299,0.000660299
124,26229,1.33089,1.00511,1.38771,0.73089,0.64664,0.69913,0.38956,2.11816,1.20055,2.12492,0.000652047,0.000652047,0.000652047
125,26444.8,1.35294,1.01494,1.37632,0.70717,0.67259,0.69606,0.37484,2.12678,1.21425,2.14628,0.000643795,0.000643795,0.000643795
126,26660.6,1.35245,1.04164,1.3891,0.71359,0.67896,0.72008,0.38308,2.05793,1.19131,2.00352,0.000635544,0.000635544,0.000635544
127,26876.3,1.34398,0.99877,1.3825,0.74675,0.62089,0.69909,0.38717,2.0847,1.17114,2.05975,0.000627292,0.000627292,0.000627292
128,27091.8,1.33559,1.00515,1.35596,0.70249,0.68353,0.68626,0.36773,2.09026,1.19944,2.07115,0.00061904,0.00061904,0.00061904
129,27307.7,1.33002,0.99554,1.36095,0.74861,0.62883,0.69048,0.37256,2.09891,1.18246,2.09377,0.000610789,0.000610789,0.000610789
130,27523.5,1.31014,0.9994,1.37209,0.76092,0.7164,0.72988,0.40607,2.01376,1.11098,2.04384,0.000602537,0.000602537,0.000602537
131,27739.8,1.33438,0.99706,1.37951,0.62375,0.67862,0.66806,0.36726,2.2222,1.28149,2.20578,0.000594286,0.000594286,0.000594286
132,27955.6,1.31894,1.00084,1.36749,0.70498,0.69293,0.71218,0.3864,2.05437,1.16558,2.04311,0.000586034,0.000586034,0.000586034
133,28172,1.32441,0.98893,1.35916,0.68475,0.655,0.67415,0.37105,2.09767,1.24282,2.12509,0.000577782,0.000577782,0.000577782
134,28388.1,1.33883,0.9893,1.37632,0.7289,0.59922,0.69001,0.38174,2.09606,1.18221,2.06856,0.000569531,0.000569531,0.000569531
135,28604.9,1.32159,1.00529,1.35871,0.65091,0.67714,0.69185,0.39293,2.07381,1.17699,2.06207,0.000561279,0.000561279,0.000561279
136,28821.2,1.32509,0.97002,1.36375,0.76046,0.64915,0.71007,0.38752,2.11311,1.12449,2.08694,0.000553027,0.000553027,0.000553027
137,29038.1,1.31699,0.96539,1.35252,0.69167,0.63524,0.6881,0.38196,2.0779,1.18312,2.08772,0.000544776,0.000544776,0.000544776
138,29254.8,1.32927,0.99517,1.37293,0.71837,0.66537,0.71811,0.38871,2.03973,1.14106,2.02649,0.000536524,0.000536524,0.000536524
139,29473.5,1.31276,0.96307,1.35859,0.67226,0.7245,0.69067,0.37602,2.09263,1.12817,2.04615,0.000528272,0.000528272,0.000528272
140,29692.1,1.30333,0.96153,1.35018,0.63485,0.70713,0.68833,0.38206,2.06496,1.15689,2.06806,0.000520021,0.000520021,0.000520021
141,29911.3,1.30176,0.95794,1.35565,0.64664,0.77499,0.68768,0.39685,2.10042,1.11681,2.10473,0.000511769,0.000511769,0.000511769
142,30129.2,1.29987,0.9649,1.34784,0.67504,0.77493,0.73363,0.40743,2.0081,1.06089,1.97528,0.000503517,0.000503517,0.000503517
143,30347.2,1.30725,0.96788,1.35381,0.65229,0.71807,0.68292,0.38187,2.14239,1.1637,2.15391,0.000495266,0.000495266,0.000495266
144,30564.6,1.30604,0.9487,1.34599,0.67042,0.69909,0.68719,0.3868,2.0764,1.1293,2.07453,0.000487014,0.000487014,0.000487014
145,30782.1,1.29216,0.94395,1.33809,0.66039,0.72021,0.68483,0.3613,2.10803,1.17094,2.09808,0.000478762,0.000478762,0.000478762
146,30998.9,1.29347,0.93421,1.34049,0.66208,0.70632,0.68792,0.37277,2.08693,1.1315,2.08184,0.000470511,0.000470511,0.000470511
147,31215.7,1.28409,0.95328,1.34042,0.64656,0.73738,0.70446,0.39306,2.01098,1.11418,2.01076,0.000462259,0.000462259,0.000462259
148,31433.1,1.29057,0.93613,1.34156,0.71804,0.72203,0.7315,0.39138,1.99825,1.12233,1.99951,0.000454007,0.000454007,0.000454007
149,31650.2,1.30112,0.94414,1.34503,0.67462,0.72665,0.71317,0.39778,2.01302,1.11595,2.01275,0.000445756,0.000445756,0.000445756
150,31867.3,1.27434,0.94952,1.3365,0.70714,0.687,0.71962,0.38794,2.08596,1.07329,2.08203,0.000437504,0.000437504,0.000437504
151,32084.5,1.27116,0.93231,1.32906,0.6673,0.71454,0.71236,0.3773,2.06371,1.11583,2.07407,0.000429253,0.000429253,0.000429253
152,32302.2,1.27561,0.94611,1.33207,0.68973,0.71757,0.71262,0.37455,2.11549,1.15506,2.145,0.000421001,0.000421001,0.000421001
153,32519.3,1.30324,0.94393,1.34113,0.68154,0.68567,0.69324,0.37548,2.15314,1.18388,2.19818,0.000412749,0.000412749,0.000412749
154,32735.9,1.28592,0.92176,1.31961,0.69354,0.73523,0.70272,0.38545,2.09301,1.09618,2.10187,0.000404498,0.000404498,0.000404498
155,32952.7,1.29547,0.94692,1.34986,0.70355,0.74167,0.72423,0.39424,2.06133,1.09022,2.08851,0.000396246,0.000396246,0.000396246
156,33169.9,1.27949,0.92635,1.33022,0.73159,0.67924,0.71143,0.37972,2.12324,1.10405,2.14269,0.000387994,0.000387994,0.000387994
157,33385.9,1.28667,0.92699,1.32911,0.68505,0.69855,0.69678,0.36703,2.15822,1.12145,2.19915,0.000379743,0.000379743,0.000379743
158,33600.5,1.26535,0.91122,1.31693,0.69418,0.717,0.71807,0.40188,2.07525,1.06152,2.08855,0.000371491,0.000371491,0.000371491
159,33814.8,1.27791,0.90706,1.33289,0.72963,0.66851,0.68492,0.36842,2.21566,1.13197,2.2454,0.000363239,0.000363239,0.000363239
160,34029.6,1.26293,0.91792,1.31847,0.69723,0.72197,0.71594,0.38542,2.08253,1.07619,2.07959,0.000354988,0.000354988,0.000354988
161,34244.2,1.27641,0.90761,1.31212,0.73451,0.67439,0.70467,0.38016,2.08058,1.1025,2.11307,0.000346736,0.000346736,0.000346736
162,34457.8,1.27369,0.91372,1.34146,0.69222,0.70305,0.69191,0.3681,2.17475,1.13287,2.24069,0.000338484,0.000338484,0.000338484
163,34673,1.28532,0.90934,1.32044,0.7346,0.67106,0.69737,0.37548,2.13159,1.09276,2.17587,0.000330233,0.000330233,0.000330233
164,34888.5,1.2608,0.87963,1.3188,0.73197,0.69492,0.71208,0.38185,2.13416,1.11033,2.16418,0.000321981,0.000321981,0.000321981
165,35102.8,1.27826,0.92424,1.33784,0.75218,0.62303,0.69801,0.37297,2.09873,1.08531,2.11622,0.000313729,0.000313729,0.000313729
166,35317.4,1.25789,0.88509,1.31401,0.66552,0.73611,0.70281,0.38507,2.09352,1.06687,2.11854,0.000305478,0.000305478,0.000305478
167,35531.9,1.25367,0.88227,1.32835,0.7236,0.68209,0.70299,0.39551,2.10866,1.05111,2.16457,0.000297226,0.000297226,0.000297226
168,35747.1,1.24795,0.87798,1.30745,0.71459,0.65328,0.69145,0.38193,2.12827,1.07542,2.16333,0.000288974,0.000288974,0.000288974
169,35961.4,1.25913,0.8943,1.31582,0.66762,0.72021,0.68822,0.37516,2.12662,1.08306,2.18185,0.000280723,0.000280723,0.000280723
170,36176.3,1.27217,0.91108,1.34058,0.68231,0.69211,0.69074,0.37243,2.14043,1.10059,2.19203,0.000272471,0.000272471,0.000272471
171,36391,1.25148,0.9188,1.31738,0.68256,0.70036,0.68833,0.36605,2.13751,1.08902,2.18014,0.00026422,0.00026422,0.00026422
172,36605.2,1.24974,0.87413,1.30841,0.69304,0.74025,0.70642,0.37941,2.10988,1.07085,2.13949,0.000255968,0.000255968,0.000255968
173,36819.5,1.2464,0.88251,1.32443,0.71731,0.67631,0.70281,0.3835,2.13032,1.07093,2.18675,0.000247716,0.000247716,0.000247716
174,37035.3,1.24418,0.88637,1.31139,0.66041,0.72362,0.68517,0.35856,2.15815,1.11552,2.21501,0.000239465,0.000239465,0.000239465
175,37256.3,1.25432,0.88724,1.28998,0.65189,0.72003,0.67772,0.3618,2.1453,1.1149,2.20893,0.000231213,0.000231213,0.000231213
176,37478.6,1.22972,0.87428,1.30215,0.66644,0.72439,0.69717,0.38081,2.13803,1.1039,2.17839,0.000222961,0.000222961,0.000222961
177,37701.4,1.23906,0.87077,1.30415,0.68431,0.73798,0.70646,0.38466,2.13432,1.0729,2.17126,0.00021471,0.00021471,0.00021471
178,37921.7,1.24494,0.89136,1.30193,0.69105,0.74428,0.71824,0.3918,2.11852,1.07812,2.16181,0.000206458,0.000206458,0.000206458
179,38138.8,1.23511,0.86455,1.29347,0.6829,0.72421,0.70863,0.38568,2.10793,1.07223,2.14158,0.000198206,0.000198206,0.000198206
180,38355.8,1.23553,0.86921,1.31445,0.68229,0.73953,0.706,0.37666,2.15247,1.07324,2.19873,0.000189955,0.000189955,0.000189955
181,38573,1.23262,0.87733,1.30129,0.68357,0.76548,0.71244,0.38302,2.10654,1.06919,2.14805,0.000181703,0.000181703,0.000181703
182,38789.7,1.23767,0.86061,1.29754,0.692,0.76977,0.70611,0.37718,2.1228,1.0641,2.17547,0.000173451,0.000173451,0.000173451
183,39006.3,1.22784,0.85881,1.29135,0.69518,0.73593,0.70176,0.3767,2.1432,1.08933,2.181,0.0001652,0.0001652,0.0001652
184,39223.2,1.2254,0.87144,1.30013,0.71059,0.69756,0.697,0.38297,2.15916,1.09482,2.2162,0.000156948,0.000156948,0.000156948
